id,name,works_count
2713,Epidemiology,456
2746,Surgery,433
3312,Sociology and Political Science,400
2739,"Public Health, Environmental and Occupational Health",378
2725,Infectious Diseases,303
2740,Pulmonary and Respiratory Medicine,293
1312,Molecular Biology,229
1105,"Ecology, Evolution, Behavior and Systematics",204
1110,Plant Science,189
2745,Rheumatology,187
