id,name,works_count
2739,"Public Health, Environmental and Occupational Health",867
1110,Plant Science,751
3600,General Health Professions,723
3304,Education,670
2713,Epidemiology,643
1100,General Agricultural and Biological Sciences,640
1106,Food Science,600
3312,Sociology and Political Science,561
2746,Surgery,552
2725,Infectious Diseases,509
