id,name,works_count
2739,"Public Health, Environmental and Occupational Health",2856
2725,Infectious Diseases,2476
1105,"Ecology, Evolution, Behavior and Systematics",2335
2713,Epidemiology,2144
3312,Sociology and Political Science,2077
1110,Plant Science,2054
2746,Surgery,1763
2306,Global and Planetary Change,1263
2303,Ecology,1236
3600,General Health Professions,1234
