id,name,works_count
2303,Ecology,390
2713,Epidemiology,279
2306,Global and Planetary Change,267
2725,Infectious Diseases,205
1910,Oceanography,169
3312,Sociology and Political Science,142
2309,Nature and Landscape Conservation,127
2739,"Public Health, Environmental and Occupational Health",118
1902,Atmospheric Science,107
1312,Molecular Biology,105
