id,name,works_count
3312,Sociology and Political Science,1971
3600,General Health Professions,1496
2739,"Public Health, Environmental and Occupational Health",1239
2746,Surgery,1171
2713,Epidemiology,1148
3304,Education,1140
1702,Artificial Intelligence,1137
1312,Molecular Biology,985
2002,Economics and Econometrics,976
2208,Electrical and Electronic Engineering,959
