id,name,works_count
2303,Ecology,161
2306,Global and Planetary Change,141
2739,"Public Health, Environmental and Occupational Health",123
1105,"Ecology, Evolution, Behavior and Systematics",116
2713,Epidemiology,102
2725,Infectious Diseases,102
1110,Plant Science,89
2208,Electrical and Electronic Engineering,80
2746,Surgery,74
1311,Genetics,71
