id,name,works_count
2002,Economics and Econometrics,1286
3312,Sociology and Political Science,958
3320,Political Science and International Relations,786
2746,Surgery,652
3304,Education,645
1710,Information Systems,521
1408,Strategy and Management,492
2208,Electrical and Electronic Engineering,472
3600,General Health Professions,468
2713,Epidemiology,467
