id,name,works_count
2208,Electrical and Electronic Engineering,16779
1312,Molecular Biology,16631
2505,Materials Chemistry,15465
1605,Organic Chemistry,12483
2204,Biomedical Engineering,10441
3107,"Atomic and Molecular Physics, and Optics",9490
1110,Plant Science,8937
2210,Mechanical Engineering,8634
1702,Artificial Intelligence,7993
2746,Surgery,6398
