id,name,works_count
1110,Plant Science,1979
2739,"Public Health, Environmental and Occupational Health",1949
1312,Molecular Biology,1418
2725,Infectious Diseases,1380
2713,Epidemiology,1349
1105,"Ecology, Evolution, Behavior and Systematics",1289
3312,Sociology and Political Science,991
2746,Surgery,934
3600,General Health Professions,918
2735,"Pediatrics, Perinatology and Child Health",844
