id,name,works_count
2303,Ecology,407
2306,Global and Planetary Change,285
2309,Nature and Landscape Conservation,220
1105,"Ecology, Evolution, Behavior and Systematics",143
2739,"Public Health, Environmental and Occupational Health",105
1311,Genetics,103
2307,"Health, Toxicology and Mutagenesis",100
2735,"Pediatrics, Perinatology and Child Health",95
1312,Molecular Biology,89
1104,Aquatic Science,73
