id,name,works_count
2505,Materials Chemistry,4466
2208,Electrical and Electronic Engineering,2967
2002,Economics and Econometrics,2839
2210,Mechanical Engineering,2587
1110,Plant Science,2149
3312,Sociology and Political Science,2103
2211,Mechanics of Materials,2034
1605,Organic Chemistry,1986
3107,"Atomic and Molecular Physics, and Optics",1937
2204,Biomedical Engineering,1863
