id,name,works_count
3312,Sociology and Political Science,400032
3304,Education,326654
1110,Plant Science,215042
3600,General Health Professions,178434
1312,Molecular Biology,177880
2739,"Public Health, Environmental and Occupational Health",158371
2308,"Management, Monitoring, Policy and Law",148150
1802,Information Systems and Management,134098
1208,Literature and Literary Theory,123730
1211,Philosophy,121510
