id,name,works_count
2306,Global and Planetary Change,278
2303,Ecology,274
2307,"Health, Toxicology and Mutagenesis",210
1910,Oceanography,183
1902,Atmospheric Science,177
1312,Molecular Biology,149
1311,Genetics,143
2309,Nature and Landscape Conservation,124
2304,Environmental Chemistry,119
2732,Orthopedics and Sports Medicine,114
