id,name,works_count
2303,Ecology,263
3304,Education,263
2739,"Public Health, Environmental and Occupational Health",222
2306,Global and Planetary Change,214
1110,Plant Science,212
1105,"Ecology, Evolution, Behavior and Systematics",208
3312,Sociology and Political Science,195
2308,"Management, Monitoring, Policy and Law",190
2713,Epidemiology,166
3207,Social Psychology,160
