id,name,works_count
1312,Molecular Biology,712360
2208,Electrical and Electronic Engineering,459503
2505,Materials Chemistry,400483
2746,Surgery,385398
3107,"Atomic and Molecular Physics, and Optics",362781
2204,Biomedical Engineering,344679
3312,Sociology and Political Science,287997
1605,Organic Chemistry,281621
2740,Pulmonary and Respiratory Medicine,265697
2210,Mechanical Engineering,252486
