id,name,works_count
2303,Ecology,606
2306,Global and Planetary Change,330
1910,Oceanography,321
1110,Plant Science,289
1105,"Ecology, Evolution, Behavior and Systematics",288
3312,Sociology and Political Science,284
1312,Molecular Biology,199
3304,Education,178
3305,"Geography, Planning and Development",161
1305,Biotechnology,150
