id,name,works_count
3304,Education,562684
1710,Information Systems,428450
3312,Sociology and Political Science,379298
3317,Demography,251401
1408,Strategy and Management,151445
2735,"Pediatrics, Perinatology and Child Health",138221
1702,Artificial Intelligence,135452
3308,Law,135227
1402,Accounting,132988
1100,General Agricultural and Biological Sciences,125373
