id,name,works_count
1312,Molecular Biology,3205143
2746,Surgery,1840547
2208,Electrical and Electronic Engineering,1629324
3312,Sociology and Political Science,1487887
2713,Epidemiology,1369044
2204,Biomedical Engineering,1318251
2740,Pulmonary and Respiratory Medicine,1294759
2505,Materials Chemistry,1101868
2739,"Public Health, Environmental and Occupational Health",1092696
2730,Oncology,1024248
