id,name,works_count
1312,Molecular Biology,38414
3312,Sociology and Political Science,36348
2303,Ecology,30992
1110,Plant Science,22863
2746,Surgery,22474
2739,"Public Health, Environmental and Occupational Health",20543
3600,General Health Professions,19506
1311,Genetics,19467
2002,Economics and Econometrics,19403
2713,Epidemiology,17634
