id,name,works_count
1110,Plant Science,3722
1105,"Ecology, Evolution, Behavior and Systematics",3046
1107,Forestry,1745
2739,"Public Health, Environmental and Occupational Health",1626
3312,Sociology and Political Science,1560
2303,Ecology,1206
1312,Molecular Biology,1199
2713,Epidemiology,1120
3600,General Health Professions,1081
1106,Food Science,1079
