id,name,works_count
1312,Molecular Biology,92847
2208,Electrical and Electronic Engineering,50076
3107,"Atomic and Molecular Physics, and Optics",46669
2746,Surgery,46353
3312,Sociology and Political Science,44063
1702,Artificial Intelligence,39429
2204,Biomedical Engineering,34849
2505,Materials Chemistry,33598
2713,Epidemiology,32778
1311,Genetics,30644
