id,name,works_count
1312,Molecular Biology,475948
3312,Sociology and Political Science,415905
2208,Electrical and Electronic Engineering,346186
2505,Materials Chemistry,296838
2204,Biomedical Engineering,250017
3107,"Atomic and Molecular Physics, and Optics",238709
2746,Surgery,232224
1702,Artificial Intelligence,199145
3600,General Health Professions,190202
2713,Epidemiology,182793
