id,name,works_count
3312,Sociology and Political Science,6823
2208,Electrical and Electronic Engineering,6274
2002,Economics and Econometrics,5101
3304,Education,4765
1702,Artificial Intelligence,4243
1312,Molecular Biology,4147
1705,Computer Networks and Communications,3752
2204,Biomedical Engineering,3206
1710,Information Systems,2930
2746,Surgery,2866
