id,name,works_count
2725,Infectious Diseases,1857
2739,"Public Health, Environmental and Occupational Health",1797
2713,Epidemiology,1655
2735,"Pediatrics, Perinatology and Child Health",1398
3312,Sociology and Political Science,1311
3600,General Health Professions,1245
1105,"Ecology, Evolution, Behavior and Systematics",1166
1110,Plant Science,1162
2303,Ecology,725
2002,Economics and Econometrics,720
