id,name,works_count
2303,Ecology,174
1312,Molecular Biology,119
2713,Epidemiology,111
3600,General Health Professions,98
2306,Global and Planetary Change,93
2739,"Public Health, Environmental and Occupational Health",91
3312,Sociology and Political Science,91
1110,Plant Science,82
2725,Infectious Diseases,79
2309,Nature and Landscape Conservation,61
