id,name,works_count
2739,"Public Health, Environmental and Occupational Health",924
1105,"Ecology, Evolution, Behavior and Systematics",829
2725,Infectious Diseases,614
2306,Global and Planetary Change,593
2309,Nature and Landscape Conservation,573
3312,Sociology and Political Science,514
2713,Epidemiology,506
2303,Ecology,474
1311,Genetics,458
1110,Plant Science,443
