id,name,works_count
3312,Sociology and Political Science,14212
1312,Molecular Biology,13616
2505,Materials Chemistry,11925
2208,Electrical and Electronic Engineering,11092
2204,Biomedical Engineering,10868
2002,Economics and Econometrics,8865
2210,Mechanical Engineering,8356
1702,Artificial Intelligence,7919
3320,Political Science and International Relations,7253
2746,Surgery,6835
