id,name,works_count
1702,Artificial Intelligence,1301
3312,Sociology and Political Science,1291
3107,"Atomic and Molecular Physics, and Optics",818
1312,Molecular Biology,677
1703,Computational Theory and Mathematics,584
3320,Political Science and International Relations,573
2002,Economics and Econometrics,557
1211,Philosophy,520
3314,Anthropology,494
3109,Statistical and Nonlinear Physics,487
