id,name,works_count
2505,Materials Chemistry,11930
2208,Electrical and Electronic Engineering,11012
2210,Mechanical Engineering,8149
3107,"Atomic and Molecular Physics, and Optics",8126
2204,Biomedical Engineering,6844
1312,Molecular Biology,5499
2211,Mechanics of Materials,4782
1605,Organic Chemistry,4215
2504,"Electronic, Optical and Magnetic Materials",3637
2206,Computational Mechanics,3133
