id,name,works_count
1105,"Ecology, Evolution, Behavior and Systematics",292
2713,Epidemiology,204
2725,Infectious Diseases,204
2739,"Public Health, Environmental and Occupational Health",186
1110,Plant Science,169
1107,Forestry,152
1106,Food Science,146
2735,"Pediatrics, Perinatology and Child Health",104
2208,Electrical and Electronic Engineering,98
2916,Nutrition and Dietetics,98
