year,id,name,works_count,country,fetch_date
2005,3312,Sociology and Political Science,33,MN,2025-12-03 12:26:38
2005,2303,Ecology,24,MN,2025-12-03 12:26:38
2005,2002,Economics and Econometrics,22,MN,2025-12-03 12:26:38
2005,2308,"Management, Monitoring, Policy and Law",21,MN,2025-12-03 12:26:38
2005,1702,Artificial Intelligence,17,MN,2025-12-03 12:26:38
2005,2208,Electrical and Electronic Engineering,16,MN,2025-12-03 12:26:38
2005,2210,Mechanical Engineering,16,MN,2025-12-03 12:26:38
2005,2505,Materials Chemistry,15,MN,2025-12-03 12:26:38
2005,1312,Molecular Biology,11,MN,2025-12-03 12:26:38
2005,2207,Control and Systems Engineering,10,MN,2025-12-03 12:26:38
2005,1110,Plant Science,9,MN,2025-12-03 12:26:38
2005,1908,Geophysics,7,MN,2025-12-03 12:26:38
2005,2211,Mechanics of Materials,6,MN,2025-12-03 12:26:38
2005,2713,Epidemiology,6,MN,2025-12-03 12:26:38
2005,1710,Information Systems,5,MN,2025-12-03 12:26:38
2005,2302,Ecological Modeling,5,MN,2025-12-03 12:26:38
2005,1105,"Ecology, Evolution, Behavior and Systematics",4,MN,2025-12-03 12:26:38
2005,1902,Atmospheric Science,4,MN,2025-12-03 12:26:38
2005,1907,Geology,4,MN,2025-12-03 12:26:38
2005,2740,Pulmonary and Respiratory Medicine,4,MN,2025-12-03 12:26:38
2005,3320,Political Science and International Relations,4,MN,2025-12-03 12:26:38
2005,1203,Language and Linguistics,3,MN,2025-12-03 12:26:38
2005,1208,Literature and Literary Theory,3,MN,2025-12-03 12:26:38
2005,2204,Biomedical Engineering,3,MN,2025-12-03 12:26:38
2005,2206,Computational Mechanics,3,MN,2025-12-03 12:26:38
2005,2306,Global and Planetary Change,3,MN,2025-12-03 12:26:38
2005,3304,Education,3,MN,2025-12-03 12:26:38
2005,3317,Demography,3,MN,2025-12-03 12:26:38
2005,1102,Agronomy and Crop Science,2,MN,2025-12-03 12:26:38
2005,1106,Food Science,2,MN,2025-12-03 12:26:38
2005,1213,Visual Arts and Performing Arts,2,MN,2025-12-03 12:26:38
2005,1311,Genetics,2,MN,2025-12-03 12:26:38
2005,1605,Organic Chemistry,2,MN,2025-12-03 12:26:38
2005,1802,Information Systems and Management,2,MN,2025-12-03 12:26:38
2005,1803,Management Science and Operations Research,2,MN,2025-12-03 12:26:38
2005,2103,Fuel Technology,2,MN,2025-12-03 12:26:38
2005,2105,"Renewable Energy, Sustainability and the Environment",2,MN,2025-12-03 12:26:38
2005,2202,Aerospace Engineering,2,MN,2025-12-03 12:26:38
2005,2205,Civil and Structural Engineering,2,MN,2025-12-03 12:26:38
2005,2309,Nature and Landscape Conservation,2,MN,2025-12-03 12:26:38
2005,2730,Oncology,2,MN,2025-12-03 12:26:38
2005,2736,Pharmacology,2,MN,2025-12-03 12:26:38
2005,3203,Clinical Psychology,2,MN,2025-12-03 12:26:38
2005,3207,Social Psychology,2,MN,2025-12-03 12:26:38
2005,3302,Archeology,2,MN,2025-12-03 12:26:38
2005,1100,General Agricultural and Biological Sciences,1,MN,2025-12-03 12:26:38
2005,1107,Forestry,1,MN,2025-12-03 12:26:38
2005,1202,History,1,MN,2025-12-03 12:26:38
2005,1210,Music,1,MN,2025-12-03 12:26:38
2005,1211,Philosophy,1,MN,2025-12-03 12:26:38
2005,1212,Religious studies,1,MN,2025-12-03 12:26:38
2005,1307,Cell Biology,1,MN,2025-12-03 12:26:38
2005,1402,Accounting,1,MN,2025-12-03 12:26:38
2005,1406,Marketing,1,MN,2025-12-03 12:26:38
2005,1407,Organizational Behavior and Human Resource Management,1,MN,2025-12-03 12:26:38
2005,1503,Catalysis,1,MN,2025-12-03 12:26:38
2005,1606,Physical and Theoretical Chemistry,1,MN,2025-12-03 12:26:38
2005,1703,Computational Theory and Mathematics,1,MN,2025-12-03 12:26:38
2005,1704,Computer Graphics and Computer-Aided Design,1,MN,2025-12-03 12:26:38
2005,1705,Computer Networks and Communications,1,MN,2025-12-03 12:26:38
2005,1904,Earth-Surface Processes,1,MN,2025-12-03 12:26:38
2005,1906,Geochemistry and Petrology,1,MN,2025-12-03 12:26:38
2005,2000,"General Economics, Econometrics and Finance",1,MN,2025-12-03 12:26:38
2005,2102,Energy Engineering and Power Technology,1,MN,2025-12-03 12:26:38
2005,2209,Industrial and Manufacturing Engineering,1,MN,2025-12-03 12:26:38
2005,2215,Building and Construction,1,MN,2025-12-03 12:26:38
2005,2305,Environmental Engineering,1,MN,2025-12-03 12:26:38
2005,2310,Pollution,1,MN,2025-12-03 12:26:38
2005,2311,Industrial and Manufacturing Engineering,1,MN,2025-12-03 12:26:38
2005,2312,Water Science and Technology,1,MN,2025-12-03 12:26:38
2005,2405,Parasitology,1,MN,2025-12-03 12:26:38
2005,2406,Virology,1,MN,2025-12-03 12:26:38
2005,2502,Biomaterials,1,MN,2025-12-03 12:26:38
2005,2503,Ceramics and Composites,1,MN,2025-12-03 12:26:38
2005,2704,Biochemistry,1,MN,2025-12-03 12:26:38
2005,2708,Dermatology,1,MN,2025-12-03 12:26:38
2005,2721,Hepatology,1,MN,2025-12-03 12:26:38
2005,2725,Infectious Diseases,1,MN,2025-12-03 12:26:38
2005,2735,"Pediatrics, Perinatology and Child Health",1,MN,2025-12-03 12:26:38
2005,3004,Pharmacology,1,MN,2025-12-03 12:26:38
2005,3103,Astronomy and Astrophysics,1,MN,2025-12-03 12:26:38
2005,3106,Nuclear and High Energy Physics,1,MN,2025-12-03 12:26:38
2005,3108,Radiation,1,MN,2025-12-03 12:26:38
