id,name,works_count
1910,Oceanography,655
2303,Ecology,498
2306,Global and Planetary Change,342
1902,Atmospheric Science,173
1705,Computer Networks and Communications,123
1710,Information Systems,116
1312,Molecular Biology,107
2309,Nature and Landscape Conservation,87
2304,Environmental Chemistry,79
1702,Artificial Intelligence,76
