id,name,works_count
2505,Materials Chemistry,380
1408,Strategy and Management,356
2211,Mechanics of Materials,349
2208,Electrical and Electronic Engineering,323
3312,Sociology and Political Science,279
2210,Mechanical Engineering,278
1404,Management Information Systems,274
2002,Economics and Econometrics,273
2746,Surgery,236
1405,Management of Technology and Innovation,228
