id,name,works_count
3304,Education,7565
3312,Sociology and Political Science,7452
3600,General Health Professions,6797
1105,"Ecology, Evolution, Behavior and Systematics",5301
2739,"Public Health, Environmental and Occupational Health",5102
1110,Plant Science,5022
3320,Political Science and International Relations,4674
2303,Ecology,3891
2002,Economics and Econometrics,3477
1312,Molecular Biology,3357
