id,name,works_count
3312,Sociology and Political Science,1736
2208,Electrical and Electronic Engineering,1158
3304,Education,1140
2204,Biomedical Engineering,999
2505,Materials Chemistry,937
2002,Economics and Econometrics,707
2210,Mechanical Engineering,704
1402,Accounting,688
1702,Artificial Intelligence,667
1710,Information Systems,593
