id,name,works_count
3312,Sociology and Political Science,1743
3320,Political Science and International Relations,1329
3600,General Health Professions,956
3304,Education,905
3300,General Social Sciences,640
2002,Economics and Econometrics,588
2739,"Public Health, Environmental and Occupational Health",567
1211,Philosophy,527
3308,Law,478
3317,Demography,405
