id,name,works_count
1312,Molecular Biology,45078
2746,Surgery,44116
2208,Electrical and Electronic Engineering,42502
2740,Pulmonary and Respiratory Medicine,33469
1702,Artificial Intelligence,30385
2713,Epidemiology,28698
2204,Biomedical Engineering,28329
1705,Computer Networks and Communications,25831
2705,Cardiology and Cardiovascular Medicine,25651
2730,Oncology,23973
