id,name,works_count
2739,"Public Health, Environmental and Occupational Health",7276
2725,Infectious Diseases,6388
2735,"Pediatrics, Perinatology and Child Health",5311
2713,Epidemiology,5237
1110,Plant Science,4654
3600,General Health Professions,4609
2303,Ecology,4136
1312,Molecular Biology,4063
3312,Sociology and Political Science,3757
2002,Economics and Econometrics,3384
