id,name,works_count
1312,Molecular Biology,50131
3312,Sociology and Political Science,42268
2746,Surgery,29714
2303,Ecology,29055
2306,Global and Planetary Change,29006
3600,General Health Professions,27690
2210,Mechanical Engineering,26979
1902,Atmospheric Science,26753
2208,Electrical and Electronic Engineering,26467
2739,"Public Health, Environmental and Occupational Health",26343
