id,name,works_count
2208,Electrical and Electronic Engineering,17354
2746,Surgery,13861
1312,Molecular Biology,11883
2505,Materials Chemistry,10943
1110,Plant Science,10633
1702,Artificial Intelligence,10131
2740,Pulmonary and Respiratory Medicine,9104
2713,Epidemiology,8852
2204,Biomedical Engineering,8690
2207,Control and Systems Engineering,8557
