id,name,works_count
3103,Astronomy and Astrophysics,276
3312,Sociology and Political Science,141
1202,History,96
1212,Religious studies,86
3320,Political Science and International Relations,71
1205,Classics,69
3106,Nuclear and High Energy Physics,68
3105,Instrumentation,67
1204,Archeology,44
3109,Statistical and Nonlinear Physics,44
