id,name,works_count
1312,Molecular Biology,353413
3312,Sociology and Political Science,264040
2208,Electrical and Electronic Engineering,228639
2746,Surgery,204018
2204,Biomedical Engineering,171771
2713,Epidemiology,162958
2740,Pulmonary and Respiratory Medicine,159472
3600,General Health Professions,157185
1702,Artificial Intelligence,154966
2739,"Public Health, Environmental and Occupational Health",154365
