id,name,works_count
3312,Sociology and Political Science,337
3304,Education,303
2725,Infectious Diseases,230
2002,Economics and Econometrics,214
3600,General Health Professions,193
3320,Political Science and International Relations,151
2713,Epidemiology,144
1110,Plant Science,134
3308,Law,117
3311,Safety Research,103
