id,name,works_count
1110,Plant Science,6316
2739,"Public Health, Environmental and Occupational Health",5127
3312,Sociology and Political Science,4571
1312,Molecular Biology,4449
2208,Electrical and Electronic Engineering,3637
2746,Surgery,3537
2002,Economics and Econometrics,3520
1702,Artificial Intelligence,3195
2713,Epidemiology,3156
2303,Ecology,3025
