id,name,works_count
2505,Materials Chemistry,192
1312,Molecular Biology,164
2208,Electrical and Electronic Engineering,149
2204,Biomedical Engineering,113
1605,Organic Chemistry,101
3107,"Atomic and Molecular Physics, and Optics",100
2210,Mechanical Engineering,99
1702,Artificial Intelligence,95
3106,Nuclear and High Energy Physics,86
2504,"Electronic, Optical and Magnetic Materials",81
