id,name,works_count
3304,Education,13158
1110,Plant Science,12157
3312,Sociology and Political Science,11501
2002,Economics and Econometrics,6916
1312,Molecular Biology,6890
1710,Information Systems,6555
2713,Epidemiology,5178
2303,Ecology,5121
2739,"Public Health, Environmental and Occupational Health",5009
3600,General Health Professions,4964
