id,name,works_count
3312,Sociology and Political Science,65975
1312,Molecular Biology,38577
3600,General Health Professions,38126
2725,Infectious Diseases,36062
3304,Education,35705
1110,Plant Science,34957
2713,Epidemiology,33527
2303,Ecology,31323
2002,Economics and Econometrics,31098
2739,"Public Health, Environmental and Occupational Health",30825
