id,name,works_count
2210,Mechanical Engineering,5060
2208,Electrical and Electronic Engineering,3815
2746,Surgery,3615
2204,Biomedical Engineering,3575
2212,Ocean Engineering,3346
1312,Molecular Biology,3166
2713,Epidemiology,2703
2740,Pulmonary and Respiratory Medicine,2569
1702,Artificial Intelligence,2480
2505,Materials Chemistry,2476
