id,name,works_count
2212,Ocean Engineering,11010
2210,Mechanical Engineering,7629
1908,Geophysics,3485
2211,Mechanics of Materials,2441
3106,Nuclear and High Energy Physics,858
2205,Civil and Structural Engineering,765
1907,Geology,407
1702,Artificial Intelligence,389
2305,Environmental Engineering,364
1602,Analytical Chemistry,319
