id,name,works_count
3312,Sociology and Political Science,884
2739,"Public Health, Environmental and Occupational Health",830
2746,Surgery,690
1110,Plant Science,664
1312,Molecular Biology,645
2713,Epidemiology,638
2725,Infectious Diseases,542
2002,Economics and Econometrics,537
3600,General Health Professions,534
3304,Education,531
