id,name,works_count
2208,Electrical and Electronic Engineering,8312
1312,Molecular Biology,6766
3312,Sociology and Political Science,5453
1702,Artificial Intelligence,5385
1707,Computer Vision and Pattern Recognition,4635
2204,Biomedical Engineering,3959
2505,Materials Chemistry,2944
2002,Economics and Econometrics,2724
2207,Control and Systems Engineering,2702
1705,Computer Networks and Communications,2568
