id,name,works_count
1312,Molecular Biology,36835
2208,Electrical and Electronic Engineering,28452
2204,Biomedical Engineering,27448
1110,Plant Science,23817
2713,Epidemiology,22870
2746,Surgery,21586
2739,"Public Health, Environmental and Occupational Health",20617
2505,Materials Chemistry,19587
2725,Infectious Diseases,16928
3312,Sociology and Political Science,14954
