id,name,works_count
3320,Political Science and International Relations,7032
3312,Sociology and Political Science,6032
2002,Economics and Econometrics,6021
2208,Electrical and Electronic Engineering,5398
2505,Materials Chemistry,5081
2204,Biomedical Engineering,4326
1312,Molecular Biology,4214
3308,Law,4066
1408,Strategy and Management,3816
2210,Mechanical Engineering,3065
