id,name,works_count
2208,Electrical and Electronic Engineering,1805128
1312,Molecular Biology,1465297
2505,Materials Chemistry,1218962
2204,Biomedical Engineering,1024697
2210,Mechanical Engineering,1009756
2207,Control and Systems Engineering,973826
1702,Artificial Intelligence,854618
2211,Mechanics of Materials,602029
2202,Aerospace Engineering,580081
1707,Computer Vision and Pattern Recognition,565373
