id,name,works_count
2208,Electrical and Electronic Engineering,306969
1312,Molecular Biology,222480
2505,Materials Chemistry,190243
2204,Biomedical Engineering,177142
2746,Surgery,160412
2210,Mechanical Engineering,113277
2740,Pulmonary and Respiratory Medicine,101754
2713,Epidemiology,89254
1705,Computer Networks and Communications,85933
2730,Oncology,77727
