id,name,works_count
1110,Plant Science,2039
1105,"Ecology, Evolution, Behavior and Systematics",2001
3312,Sociology and Political Science,973
1312,Molecular Biology,868
1106,Food Science,810
3600,General Health Professions,693
2916,Nutrition and Dietetics,677
1107,Forestry,659
2306,Global and Planetary Change,653
2739,"Public Health, Environmental and Occupational Health",649
