id,name,works_count
3312,Sociology and Political Science,1681
2002,Economics and Econometrics,1569
3320,Political Science and International Relations,1287
2746,Surgery,885
3304,Education,809
2713,Epidemiology,806
3600,General Health Professions,737
1710,Information Systems,732
1312,Molecular Biology,728
2739,"Public Health, Environmental and Occupational Health",708
