id,name,works_count
3600,General Health Professions,15481
3304,Education,11513
2739,"Public Health, Environmental and Occupational Health",10252
2746,Surgery,9577
1110,Plant Science,8471
1312,Molecular Biology,7514
1100,General Agricultural and Biological Sciences,7429
3312,Sociology and Political Science,6559
1106,Food Science,6248
2713,Epidemiology,5920
