id,name,works_count
2725,Infectious Diseases,391
3600,General Health Professions,301
3304,Education,257
3312,Sociology and Political Science,253
2713,Epidemiology,235
2303,Ecology,219
2002,Economics and Econometrics,214
1110,Plant Science,212
1105,"Ecology, Evolution, Behavior and Systematics",187
2735,"Pediatrics, Perinatology and Child Health",150
