id,name,works_count
2205,Civil and Structural Engineering,167
2746,Surgery,86
3312,Sociology and Political Science,55
3304,Education,47
1204,Archeology,44
2739,"Public Health, Environmental and Occupational Health",44
2741,"Radiology, Nuclear Medicine and Imaging",44
2002,Economics and Econometrics,42
2713,Epidemiology,40
2211,Mechanics of Materials,38
