id,name,works_count
3312,Sociology and Political Science,2139
2208,Electrical and Electronic Engineering,1824
1702,Artificial Intelligence,1488
1312,Molecular Biology,1468
3600,General Health Professions,1376
2746,Surgery,1318
3203,Clinical Psychology,1287
2739,"Public Health, Environmental and Occupational Health",1236
2730,Oncology,1198
2713,Epidemiology,1175
