id,name,works_count
2208,Electrical and Electronic Engineering,8775
3312,Sociology and Political Science,6389
2505,Materials Chemistry,6047
2002,Economics and Econometrics,5972
2204,Biomedical Engineering,5900
1312,Molecular Biology,5624
3107,"Atomic and Molecular Physics, and Optics",5291
3320,Political Science and International Relations,5117
3304,Education,4695
2210,Mechanical Engineering,4026
