id,name,works_count
2746,Surgery,134538
1312,Molecular Biology,88965
3312,Sociology and Political Science,88452
3304,Education,87614
2740,Pulmonary and Respiratory Medicine,78849
2208,Electrical and Electronic Engineering,72995
2204,Biomedical Engineering,66193
2713,Epidemiology,64964
3207,Social Psychology,61319
3320,Political Science and International Relations,57538
