year,id,name,works_count,country,fetch_date
2005,1105,"Ecology, Evolution, Behavior and Systematics",29,MG,2025-12-01 19:04:38
2005,2306,Global and Planetary Change,18,MG,2025-12-01 19:04:38
2005,2303,Ecology,16,MG,2025-12-01 19:04:38
2005,1110,Plant Science,13,MG,2025-12-01 19:04:38
2005,1312,Molecular Biology,12,MG,2025-12-01 19:04:38
2005,3207,Social Psychology,12,MG,2025-12-01 19:04:38
2005,1107,Forestry,7,MG,2025-12-01 19:04:38
2005,2739,"Public Health, Environmental and Occupational Health",7,MG,2025-12-01 19:04:38
2005,2309,Nature and Landscape Conservation,6,MG,2025-12-01 19:04:38
2005,1303,Biochemistry,5,MG,2025-12-01 19:04:38
2005,1911,Paleontology,5,MG,2025-12-01 19:04:38
2005,2713,Epidemiology,5,MG,2025-12-01 19:04:38
2005,3312,Sociology and Political Science,5,MG,2025-12-01 19:04:38
2005,1309,Developmental Biology,4,MG,2025-12-01 19:04:38
2005,1311,Genetics,4,MG,2025-12-01 19:04:38
2005,2302,Ecological Modeling,4,MG,2025-12-01 19:04:38
2005,1106,Food Science,3,MG,2025-12-01 19:04:38
2005,2725,Infectious Diseases,3,MG,2025-12-01 19:04:38
2005,3004,Pharmacology,3,MG,2025-12-01 19:04:38
2005,1108,Horticulture,2,MG,2025-12-01 19:04:38
2005,1605,Organic Chemistry,2,MG,2025-12-01 19:04:38
2005,2002,Economics and Econometrics,2,MG,2025-12-01 19:04:38
2005,2736,Pharmacology,2,MG,2025-12-01 19:04:38
2005,2746,Surgery,2,MG,2025-12-01 19:04:38
2005,3314,Anthropology,2,MG,2025-12-01 19:04:38
2005,1100,General Agricultural and Biological Sciences,1,MG,2025-12-01 19:04:38
2005,1102,Agronomy and Crop Science,1,MG,2025-12-01 19:04:38
2005,1103,Animal Science and Zoology,1,MG,2025-12-01 19:04:38
2005,1104,Aquatic Science,1,MG,2025-12-01 19:04:38
2005,1109,Insect Science,1,MG,2025-12-01 19:04:38
2005,1111,Soil Science,1,MG,2025-12-01 19:04:38
2005,1203,Language and Linguistics,1,MG,2025-12-01 19:04:38
2005,1212,Religious studies,1,MG,2025-12-01 19:04:38
2005,1607,Spectroscopy,1,MG,2025-12-01 19:04:38
2005,1906,Geochemistry and Petrology,1,MG,2025-12-01 19:04:38
2005,1910,Oceanography,1,MG,2025-12-01 19:04:38
2005,2212,Ocean Engineering,1,MG,2025-12-01 19:04:38
2005,2304,Environmental Chemistry,1,MG,2025-12-01 19:04:38
2005,2406,Virology,1,MG,2025-12-01 19:04:38
2005,2705,Cardiology and Cardiovascular Medicine,1,MG,2025-12-01 19:04:38
2005,2715,Gastroenterology,1,MG,2025-12-01 19:04:38
2005,2730,Oncology,1,MG,2025-12-01 19:04:38
2005,2734,Pathology and Forensic Medicine,1,MG,2025-12-01 19:04:38
2005,2737,Physiology,1,MG,2025-12-01 19:04:38
2005,2738,Psychiatry and Mental health,1,MG,2025-12-01 19:04:38
2005,2740,Pulmonary and Respiratory Medicine,1,MG,2025-12-01 19:04:38
2005,2804,Cellular and Molecular Neuroscience,1,MG,2025-12-01 19:04:38
2005,3311,Safety Research,1,MG,2025-12-01 19:04:38
2005,3404,Small Animals,1,MG,2025-12-01 19:04:38
2005,3600,General Health Professions,1,MG,2025-12-01 19:04:38
2006,1105,"Ecology, Evolution, Behavior and Systematics",46,MG,2025-12-01 19:04:38
2006,2303,Ecology,24,MG,2025-12-01 19:04:38
2006,2306,Global and Planetary Change,20,MG,2025-12-01 19:04:38
2006,3207,Social Psychology,20,MG,2025-12-01 19:04:38
2006,2739,"Public Health, Environmental and Occupational Health",17,MG,2025-12-01 19:04:38
2006,1312,Molecular Biology,16,MG,2025-12-01 19:04:38
2006,1110,Plant Science,15,MG,2025-12-01 19:04:38
2006,2302,Ecological Modeling,9,MG,2025-12-01 19:04:38
2006,1311,Genetics,8,MG,2025-12-01 19:04:38
2006,2725,Infectious Diseases,8,MG,2025-12-01 19:04:38
2006,2309,Nature and Landscape Conservation,7,MG,2025-12-01 19:04:38
2006,1109,Insect Science,6,MG,2025-12-01 19:04:38
2006,3004,Pharmacology,6,MG,2025-12-01 19:04:38
2006,1106,Food Science,5,MG,2025-12-01 19:04:38
2006,1107,Forestry,5,MG,2025-12-01 19:04:38
2006,1309,Developmental Biology,5,MG,2025-12-01 19:04:38
2006,1303,Biochemistry,4,MG,2025-12-01 19:04:38
2006,1605,Organic Chemistry,4,MG,2025-12-01 19:04:38
2006,1310,Endocrinology,3,MG,2025-12-01 19:04:38
2006,1911,Paleontology,3,MG,2025-12-01 19:04:38
2006,2713,Epidemiology,3,MG,2025-12-01 19:04:38
2006,1111,Soil Science,2,MG,2025-12-01 19:04:38
2006,1408,Strategy and Management,2,MG,2025-12-01 19:04:38
2006,2405,Parasitology,2,MG,2025-12-01 19:04:38
2006,2406,Virology,2,MG,2025-12-01 19:04:38
2006,2736,Pharmacology,2,MG,2025-12-01 19:04:38
2006,2746,Surgery,2,MG,2025-12-01 19:04:38
2006,3312,Sociology and Political Science,2,MG,2025-12-01 19:04:38
2006,1100,General Agricultural and Biological Sciences,1,MG,2025-12-01 19:04:38
2006,1102,Agronomy and Crop Science,1,MG,2025-12-01 19:04:38
2006,1103,Animal Science and Zoology,1,MG,2025-12-01 19:04:38
2006,1104,Aquatic Science,1,MG,2025-12-01 19:04:38
2006,1108,Horticulture,1,MG,2025-12-01 19:04:38
2006,1307,Cell Biology,1,MG,2025-12-01 19:04:38
2006,1703,Computational Theory and Mathematics,1,MG,2025-12-01 19:04:38
